설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
늘푸른도서관,1층,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2014-01,전라북도 군산시 하나운로 17(나운동),전라북도 군산시 나운동153-8,전라북도 군산시청,063-454-2170,35.960698,126.698913,2018-07-25,4670000,전라북도 군산시,
설림도서관,1층,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2014-01,전라북도 군산시 설림길 25(소룡동),전라북도 군산시 소룡동 1530,전라북도 군산시청,063-454-2170,35.973068,126.684383,2018-07-25,4670000,전라북도 군산시,
군산고속버스터미널,대합실,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 해망로30(경암동),전라북도 군산시 경암동612-7,전라북도 군산시청,063-445-3824,35.978242,126.724649,2018-07-25,4670000,전라북도 군산시,
군산공항,1층대합실,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 산동길2(옥서면),전라북도 군산시 옥서면선연리38,군산공항,063-469-8312,35.908625,126.624388,2018-07-25,4670000,전라북도 군산시,
군산목포방향휴게소,휴게소,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-02,전라북도 군산시 서해안고속도로141,전라북도 군산시 성산면산곡리1,한국도로공사,063-453-0406,35.982112,126.829459,2018-07-25,4670000,전라북도 군산시,
군산문화원,1층,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2016-03,전라북도 군산시 대학로330,전라북도 군산시 나운동797,전라북도 군산시청,063-451-2138,35.965300,126.693141,2018-07-25,4670000,전라북도 군산시,
군산소방서(사정동),1층,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2016-04,전라북도 군산시 번영로308,전라북도 군산시 사정동171,전라북도 소방서,063-450-0200,35.962872,126.751120,2018-07-25,4670000,전라북도 군산시,
군산소상공인지원센터,1층민원실,전라북도,군산시,기타,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 중앙로117,전라북도 군산시 중앙로2가128-3,전라북도 군산 상공회의소,063-445-6317,35.983845,126.716245,2018-07-25,4670000,전라북도 군산시,
군산시나포작은도서관,1층,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 교동2길5,전라북도 군산시 나포면옥곤리450-1,전라북도 군산시청,063-454-2170,36.031009,126.831868,2018-07-25,4670000,전라북도 군산시,
군산월명작은도서관,대관실,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 구영7길4,전라북도 군산시 월명동18-16,전라북도 군산시청,063-454-2170,35.984294,126.708750,2018-07-25,4670000,전라북도 군산시,
군산시임피채만식도서관,1층관람실,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 임피향교길39,전라북도 군산시 임피면읍내리414,전라북도 군산시청,063-454-2170,35.987360,126.848648,2018-07-25,4670000,전라북도 군산시,
군산어린이교통공원(소룡),1층,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2016-02,전라북도 군산시 종장산로135,전라북도 군산시 소룡동1630,전라북도 군산시청,063-454-2170,35.960876,126.584730,2018-07-25,4670000,전라북도 군산시,
군산시서해안휴게소(군산휴게소),1층,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-03,전라북도 군산시 서해안고속도로148,전라북도 군산시 나포면서포리406-6,한국도로공사,063-453-2818,36.018853,126.797203,2018-07-25,4670000,전라북도 군산시,
군산역,대합실,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-04,전라북도 군산시 내흥2길197,전라북도 군산시 내흥동474-14,한국철도공사,1544-7788,35.998574,126.759509,2018-07-25,4670000,전라북도 군산시,
군산우체국,민원실,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2016-05,전라북도 군산시 거석길42,전라북도 군산시 중앙로1가16-1,한국우정사업본부,063-440-6127,35.986359,126.712526,2018-07-25,4670000,전라북도 군산시,
군산항국제여객선터미널,대합실,전라북도,군산시,교통시설,"SK,KT,LG",Public WiFi Free,2016-06,전라북도 군산시 임해로442,전라북도 군산시 소룡동11,군산항국제여객선터미널,063-472-2712,35.972459,126.625389,2018-07-25,4670000,전라북도 군산시,
오성의료재단동군산병원,"1층,2층",전라북도,군산시,기타,"SK,KT,LG",Public WiFi Free,2016-07,전라북도 군산시 조촌로149,전라북도 군산시 조촌동 671-13,오성의료재단동군산병원,063-440-0300,35.977421,126.737103,2018-07-25,4670000,전라북도 군산시,
재단법인 건설기계부품연구원,1층,전라북도,군산시,기타,"SK,KT,LG",Public WiFi Free,2015-08,전라북도 군산시 산단로36,전라북도 군산시 오식도동 814-6,재단법인건설기계부품연구원,063-447-2500,35.950809,126.583250,2018-07-25,4670000,전라북도 군산시,
해양수산청,1층,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2015-09,전라북도 군산시 설림길11,전라북도 군산시 소룡동 1530-5,군산해양수산청,063-441-2223,35.972740,126.683450,2018-07-25,4670000,전라북도 군산시,
군산시흥남작은도서관,도서실,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2015-10,전라북도 군산시 풍문2길35,전라북도 군산시 장재동 212-0,전라북도 군산시청,063-454-2170,35.978668,126.719383,2018-07-25,4670000,전라북도 군산시,
한국방송통신대학교,강의실,전라북도,군산시,교육시설,"SK,KT,LG",Public WiFi Free,2015-01,전라북도 군산시 번영로20,전라북도 군산시 경장동 466-1,한국방송통신대학교,1577-9995,35.973962,126.725195,2018-07-25,4670000,전라북도 군산시,
호남지방통계청 군산사무소,민원실,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2015-02,전라북도 군산시 남수송5길8-3,전라북도 군산시 수송동792-7,호남지방통계청 군산사무소,063-440-6000,35.960261,126.709737,2018-07-25,4670000,전라북도 군산시,
개정동사무소,민원실,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2015-03,전라북도 군산시 번영로339-5,전라북도 군산시 개정동507-24,전라북도 군산시청,063-454-2170,35.964449,126.754376,2018-07-25,4670000,전라북도 군산시,
군산해양경찰서 해망파출소,1층,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2015-04,전라북도 군산시 내항2길111,전라북도 군산시 장미동49-42,군산해양경찰서,063-539-2123,35.992798,126.710609,2018-07-25,4670000,전라북도 군산시,
나눔노인요양원,요양원,전라북도,군산시,서민·복지시설,"SK,KT,LG",Public WiFi Free,2015-05,전라북도 군산시 대위로117-22,전라북도 군산시 옥산면 남내리316,나눔노인요양원,063-465-9916,35.934522,126.765266,2018-07-25,4670000,전라북도 군산시,
나포길벗공동체,1층,전라북도,군산시,서민·복지시설,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 철새로1127-19,전라북도 군산시 나포면 나포리335,나포길벗공동체,063-453-3993,35.052439,126.859670,2018-07-25,4670000,전라북도 군산시,
새만금경제자유구역청,민원실,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 동장산로5,전라북도 군산시 오식도동 814-1,새만금경제자유구역청,063-290-5715,35.948674,126.587058,2018-07-25,4670000,전라북도 군산시,
소룡동사무소,민원실,전라북도,군산시,관공서,"SK,KT,LG",Public WiFi Free,2016-01,전라북도 군산시 설림5길83,전라북도 군산시 소룡동1537-12,전라북도 군산시청,063-454-2170,35.974291,126.679266,2018-07-25,4670000,전라북도 군산시,
근대역사박물관,1층 및 광장,전라북도,군산시,지역문화시설,"SK,KT,LG",Public WiFi Free,2016-02,전라북도 군산시 해망로 240(장미동),전라북도 군산시 장미동1-67,전라북도 군산시청,063-454-2170,35.990885,126.712570,2018-07-25,4670000,전라북도 군산시,
제천지역자활센터,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 영천동 422,충청북도 제천시 의림대로 43(영천동),충청북도 제천시,043-641-5783,37.132147,128.207038,2018-07-11,4400000,충청북도 제천시,
여성문화센터,건물내부,충청북도,제천시,지역문화시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 화산동 417,충청북도 제천시 숭의로 48(화산동),충청북도 제천시,043-641-5783,37.130962,128.210790,2018-07-11,4400000,충청북도 제천시,
시민회관,건물내부,충청북도,제천시,지역문화시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 중앙로2가 26-1,충청북도 제천시 의림대로 125(중앙로2가),충청북도 제천시,043-641-5783,37.139658,128.210670,2018-07-11,4400000,충청북도 제천시,
제천노인종합복지관,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 중앙로2가 26-1,충청북도 제천시 독순로 65(중앙로2가),충청북도 제천시,043-641-5783,37.139658,128.210670,2018-07-11,4400000,충청북도 제천시,
평생학습센터,건물내부,충청북도,제천시,지역문화시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 영천동 78,충청북도 제천시 동명로4 (영천동),충청북도 제천시,043-641-5783,37.132010,128.201431,2018-07-11,4400000,충청북도 제천시,
야외공연장(청전동),공연장 무대,충청북도,제천시,지역문화시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 청전동 655,충청북도 제천시 의림대로33길 32,충청북도 제천시,043-641-5783,37.148617,128.210951,2018-07-11,4400000,충청북도 제천시,
제천시노인회관,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 청전동 653,충청북도 제천시 의림대로 33길 40(청전동),충청북도 제천시,043-641-5783,37.148458,128.210652,2018-07-11,4400000,충청북도 제천시,
영원한쉼터,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 청전동 653,충청북도 제천시 송학면 송학주천로9길 122,충청북도 제천시,043-641-5783,37.148458,128.210652,2018-07-11,4400000,충청북도 제천시,
의림지관광정보센터,건물내부,충청북도,제천시,관광,LGU+,Public WiFi Free,2016-11,충청북도 제천시 송학면 포전리 594,충청북도 제천시 의림지로33 (모산동),충청북도 제천시,043-641-5783,37.192320,128.228117,2018-07-11,4400000,충청북도 제천시,
제천한방명의촌,건물내부,충청북도,제천시,기타,LGU+,Public WiFi Free,2016-11,충청북도 제천시 봉양읍 명암리 210,충청북도 제천시 봉양읍 명암로 574,충청북도 제천시,043-641-5783,37.191005,128.144519,2018-07-11,4400000,충청북도 제천시,
자연치유센터,건물내부,충청북도,제천시,기타,LGU+,Public WiFi Free,2016-11,충청북도 제천시 청풍면 학현리 287-3,충청북도 제천시 청풍면 학현소야로 324,충청북도 제천시,043-641-5783,37.010214,128.218688,2018-07-11,4400000,충청북도 제천시,
의병도서관,건물내부,충청북도,제천시,지역문화시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 장락동 672-8,충청북도 제천시 내제로 318 (장락동),충청북도 제천시,043-641-5783,37.145168,128.220628,2018-07-11,4400000,충청북도 제천시,
큰나무주간보호센터,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 의림동 26-24,충청북도 제천시 숭문로18길 9(의림동),충청북도 제천시,043-641-5783,37.142369,128.210016,2018-07-11,4400000,충청북도 제천시,
제천시종합사회복지관,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-11,충청북도 제천시 하소동 345,충청북도 제천시 용두대로23길 14(하소동),충청북도 제천시,043-641-5783,37.146128,128.197654,2018-07-11,4400000,충청북도 제천시,
중앙시장,시장 내부,충청북도,제천시,기타,LGU+,Public WiFi Free,2016-10,충청북도 제천시 풍양로 108 (중앙로1가),충청북도 제천시 중앙로1가 77,충청북도 제천시,043-641-5783,37.136635,128.211297,2018-07-11,4400000,충청북도 제천시,
제천시보건소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 의림대로242 (청전동),충청북도 제천시 청전동 110,충청북도 제천시,043-641-5783,37.148635,128.216432,2018-07-11,4400000,충청북도 제천시,
덕산보건지소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 덕산면 약초로 80,충청북도 제천시 덕산면 도전리 364-7,충청북도 제천시,043-641-5783,36.910017,128.164967,2018-07-11,4400000,충청북도 제천시,
백운보건지소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 백운면 애련로 13,충청북도 제천시 백운면 평동리 209-2,충청북도 제천시,043-641-5783,37.137765,128.025817,2018-07-11,4400000,충청북도 제천시,
수산보건지소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 수산면 월악로22길 102-26,충청북도 제천시 수산면 수산리 610-8,충청북도 제천시,043-641-5783,36.934338,128.183436,2018-07-11,4400000,충청북도 제천시,
청풍보건지소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 청풍면 청풍호로56길 23,충청북도 제천시 청풍면 물태리 133-99,충청북도 제천시,043-641-5783,36.998556,128.165413,2018-07-11,4400000,충청북도 제천시,
한수보건지소,민원실,충청북도,제천시,관공서,LGU+,Public WiFi Free,2016-10,충청북도 제천시 한수면 미륵송계로6안길 8,충청북도 제천시 한수면 송계리 282-50,충청북도 제천시,043-641-5783,36.884327,128.081027,2018-07-11,4400000,충청북도 제천시,
살림터,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-10,충청북도 제천시 배론성지3길 24,충청북도 제천시 봉양읍 구학리 541,충청북도 제천시,043-641-5783,37.153874,128.093178,2018-07-11,4400000,충청북도 제천시,
제천청소년문화의집,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-10,충청북도 제천시 내제로 100(서부동),충청북도 제천시 서부동 353,충청북도 제천시,043-641-5783,37.138327,128.202838,2018-07-11,4400000,충청북도 제천시,
로뎀청소년학교,건물내부,충청북도,제천시,서민·복지시설,LGU+,Public WiFi Free,2016-10,충청북도 제천시 송학면 오미로13길 37,충청북도 제천시 송학면 오미리 230-1,충청북도 제천시,043-641-5783,37.236011,128.199254,2018-07-11,4400000,충청북도 제천시,
