도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,
수성구립책숲길도서관,대구광역시,수성구,공공도서관,"매주일요일, 국가지정공휴일",09:00,18:00,09:00,17:00,09:00,17:00,77,28767,14,0,10,15,대구광역시 수성구 수성로 213(중동),(재)수성문화재단,053-666-4383,2625,499.41,http://library.suseong.kr/yonghak/library/02.htm,35.844983,128.611952,2017-11-01,
수성구립물망이도서관,대구광역시,수성구,공공도서관,"매주일요일, 국가지정공휴일",09:00,18:00,09:00,17:00,09:00,17:00,39,27235,11,0,10,15,대구광역시 수성구 명덕로 443-2(수성동3가),(재)수성문화재단,053-666-4390,642,307,http://library.suseong.kr/yonghak/library/01.htm,35.854744,128.619027,2017-11-01,
수성구립파동도서관,대구광역시,수성구,공공도서관,"매주일요일, 국가지정공휴일",09:00,18:00,09:00,17:00,09:00,17:00,85,19500,13,0,10,15,대구광역시 수성구 파동로 3길 62(파동문화센터),(재)수성문화재단,053-668-1801,1476,411.85,http://library.suseong.kr/yonghak/library/04.htm,35.810438,128.618266,2017-11-01,
궁촌작은도서관,충청북도,영동군,작은도서관,토요일+일요일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,8,1450,-,-,2,7,충청북도 영동군 상촌면 궁촌5길 6,충청북도 영동군 추풍령고시마을,044-999-3325,100,40.8,,36.1072466,127.9176753,2017-11-13,
수성구립고산도서관,대구광역시,수성구,공공도서관,"매주월요일, 국가지정공휴일",09:00,22:00,09:00,17:00,09:00,17:00,315,79187,101,2027,10,15,대구광역시 수성구 달구벌대로650길 6(신매동),(재)수성문화재단,053-668-1900,2080,2991.98,http://library.suseong.kr/gosan/main/index.htm,35.8379738,128.7106722,2017-11-01,
수성구립고산어린이도서관,대구광역시,수성구,공공도서관,"매주일요일, 국가지정공휴일",13:00,21:00,13:00,21:00,00:00,00:00,75,28277,11,0,10,15,대구광역시 수성구 고산로 101 시지이마트 지하1층,(재)수성문화재단,056-666-2190,317,317,http://library.suseong.kr/gosan/library/03.htm,35.840273,128.704075,2017-11-01,
수성구립사월역작은도서관,대구광역시,수성구,작은도서관,"매주일요일, 국가지정공휴일",12:00,20:00,10:00,18:00,00:00,00:00,21,5839,6,0,10,15,대구광역시 수성구 달구벌대로 3290(사월역 지하1층),(재)수성문화재단,053-792-8582,60,60,http://library.suseong.kr/gosan/library/05.htm,35.837587,128.71605,2017-11-01,
사당솔밭도서관,서울특별시,동작구,공공도서관,"매주 월요일, 법정공휴일",09:00,22:00,09:00,17:00,00:00,00:00,280,43506,34,353,5,14,서울특별시 동작구 솔밭로 86,서울특별시 동작구청,02-585-8411,822.16,1724.86,http://lib.dongjak.go.kr/,37.484056,126.967369,2017-11-15,
상도국주도서관,서울특별시,동작구,공공도서관,"매주 월요일, 법정공휴일",09:00,22:00,09:00,17:00,00:00,00:00,100,42565,12,1172,5,14,서울특별시 동작구 매봉로 37,서울특별시 동작구청,02-813-6750,573.9,525,http://lib.dongjak.go.kr/,37.506711,126.951059,2017-11-15,
동작어린이도서관,서울특별시,동작구,공공도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,130,37857,10,1057,5,14,서울특별시 동작구 장승배기로16길 98,서울특별시 동작구청,02-823-6750,1544,444.3,http://lib.dongjak.go.kr/,37.509147,126.943434,2017-11-15,
대방어린이도서관,서울특별시,동작구,공공도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,50,19511,12,260,5,14,서울특별시 동작구 대방동길 55,서울특별시 동작구청,02-813-6740,378,391.3,http://lib.dongjak.go.kr/,37.502978,126.925182,2017-11-15,
동작샘터도서관,서울특별시,동작구,작은도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,50,20950,9,343,5,14,서울특별시 동작구 동작대로29길 63-26,서울특별시 동작구청,02-533-6750,501,241,http://lib.dongjak.go.kr/,37.488320,126.977553,2017-11-15,
본도작은도서관,서울특별시,동작구,작은도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,30,8298,13,99,5,14,서울특별시 동작구 노량진로32길 10,서울특별시 동작구청,02-813-7040,631,119.2,http://lib.dongjak.go.kr/,37.513044,126.9560128,2017-11-15,
약수작은도서관,서울특별시,동작구,작은도서관,"매주 월요일, 법정공휴일",09:00,18:00,09:00,17:00,00:00,00:00,47,17265,11,649,5,14,서울특별시 동작구 양녕로22바길 64,서울특별시 동작구청,02-823-1907,519,122.49,http://lib.dongjak.go.kr/,37.497851,126.9474396,2017-11-15,
국사봉숲속작은도서관,서울특별시,동작구,작은도서관,매주 일요일,10:00,18:00,10:00,18:00,00:00,00:00,10,2200,0,0,5,14,서울특별시 동작구 상도동 산 65-149,서울특별시 동작구청,,36,36,http://lib.dongjak.go.kr/,37.495701,126.941147,2017-11-15,
매포공공도서관,충청북도,단양군,공공도서관,매주월요일,09:00,18:00,09:00,18:00,09:00,18:00,118,50741,10,978,7,14,충청북도 단양군 매포읍 평동4로 91,충청북도 단양군 매포읍사무소,043-422-1937,1311.6,1411.59,http://mepolib.danuri.go.kr,36.991389,128.335969,2017-10-01,
다누리도서관,충청북도,단양군,공공도서관,매주월요일,09:00,22:00,09:00,22:00,09:00,22:00,87,86587,75,4104,7,14,충청북도 단양군 단양읍 수변로 111,충청북도 단양군 다누리센터관리사업소,043-420-2966,1089.94,1508.15,http://danuri.go.kr/lib,37.043833,128.485103,2017-10-01,
영동인터넷고등학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,12:30,13:30,00:00,00:00,00:00,00:00,24,7011,-,-,3,7,충청북도 영동군 영동읍 대학로 10,충청북도 영동군 영동인터넷고등학교,043-742-3653,410.4,90,reading.cbe.go. kr,36.1788563,127.7793197,2017-11-13,
황간고등학교월류문화센터,충청북도,영동군,학교도서관,토요일+일요일+공휴일,12:30,13:10,00:00,00:00,00:00,00:00,20,11672,-,202,2,21,충청북도 영동군 황간면 남성동3길 4-22,충청북도 영동군 황간고등학교,043-740-9760,165,165,reading.cbe.go. kr,36.2349373,127.9103961,2017-11-13,
학마을 글샘터,충청북도,영동군,학교도서관,토요일+일요일+공휴일,12:40,13:15,00:00,00:00,00:00,00:00,48,14883,-,113,2,10,충청북도 영동군 학산면 학산양산로 12,충청북도 영동군 학산고등학교,070-4689-9226,180,180,reading.cbe.go. kr,36.0993667,127.6824889,2017-11-13,
상촌중학교 학습정보실,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,26,7839,0,4,3,10,충청북도 영동군 상촌면 상촌로 1264,충청북도 영동군 상촌중학교,043-743-3504,120,120,reading.cbe.go. kr,36.143216,127.913169,2017-11-13,
책드림도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:30,16:30,00:00,00:00,00:00,00:00,54,14964,2,340,2,7,충청북도 영동군 영동읍 계산로 106,충청북도 영동군 영동중학교,043-740-7928,,188,reading.cbe.go. kr,36.1699964,127.7876525,2017-11-13,
청년센터아카이브,광주광역시,북구,작은도서관,없음,10:00,23:00,10:00,23:00,00:00,00:00,16,5000,0,0,3,7,광주광역시 북구 반룡로42번길 23 (용봉동) 3층,,,,53,,,,2017-09-21,
송파어린이도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,60,84582,43,671,5,14,서울특별시 송파구 올림픽로 105 (잠실동),서울특별시 송파구청,02-418-0303,1273,1273,http://www.splib.or.kr,37.5120643,127.103703,2017-11-20,
거마도서관,서울특별시,송파구,공공도서관,국가지정공휴일+2째월요일+4째월요일,08:00,23:00,08:00,23:00,08:00,23:00,244,43658,64,425,5,14,서울특별시 송파구 거마로2길 19 (거여동),서울특별시 송파구청,02-449-2332,886,886,http://www.splib.or.kr,37.493545,127.146948,2017-11-20,
소나무언덕1호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,38,18317,7,156,5,14,서울특별시 송파구 올림픽로 47길 9 (풍납동),서울특별시 송파구청,02-475-0266,177,177,http://www.splib.or.kr,37.527302,127.117676,2017-11-20,
소나무언덕2호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,72,22084,10,192,5,14,서울특별시 송파구 석촌호수로 155 (잠실동),서울특별시 송파구청,02-424-0083,329,329,http://www.splib.or.kr,37.5072203,127.0942233,2017-11-20,
소나무언덕3호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,84,24512,17,221,5,14,서울특별시 송파구 성내천로 319 (마천동),서울특별시 송파구청,02-443-0130,343,343,http://www.splib.or.kr,37.492325,127.156619,2017-11-20,
소나무언덕4호,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,45,16988,30,312,5,14,서울특별시 송파구 송이로 34 (송파동),서울특별시 송파구청,02-419-5100,246,246,http://www.splib.or.kr,37.502207,127.116836,2017-11-20,
소나무언덕 잠실본동,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,63,22534,29,489,5,14,서울특별시 송파구 탄천동로 211 (잠실동),서울특별시 송파구청,02-412-0750,510,510,http://www.splib.or.kr,37.5029886,127.0786791,2017-11-20,
송파어린이영어,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,60,18508,11,774,5,14,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구청,02-415-3567,1430,595,http://www.splib.or.kr,37.522551,127.101942,2017-11-20,
돌마리도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,55,16360,20,0,5,14,서울특별시 송파구 백제고분로37길 16 (석촌동),서울특별시 송파구청,02-414-7007,265,265,http://www.splib.or.kr,37.5035159,127.103703,2017-11-20,
친환경도서관버스,광주광역시,북구,작은도서관,매주 수요일,11:00,19:00,11:00,19:00,00:00,00:00,20,4400,0,0,3,7,광주광역시 북구 북문대로 151(운암동),,,,33,,,,2017-09-21,
송파위례도서관,서울특별시,송파구,공공도서관,매주월요일+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,140,15645,0,0,5,14,서울특별시 송파구 위례광장로 210 (장지동),서울특별시 송파구청,02-402-3003,914,914,http://www.splib.or.kr,37.482438,127.142533,2017-11-20,
달서구립도원도서관,대구광역시,달서구,공공도서관,매주 월요일 및 법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,246,95092,33,4105,10,15,대구광역시 달서구 한실로 113(도원동),대구광역시 달서구청,053-667-4840,738,1230,http://www.dalseolib.kr,35.8068385,128.5389385,2017-10-31,
달서구립달서어린이도서관,대구광역시,달서구,공공도서관,매주 금요일 및 법정공휴일,09:00,18:00,09:00,17:00,09:00,17:00,186,86923,17,4089,10,15,대구광역시 달서구 송현로 45(상인동),대구광역시 달서구청,053-667-4860,523.4,1380.7,http://www.dalseolib.kr,35.8224119,128.5470738,2017-10-31,
달서구립성서도서관,대구광역시,달서구,공공도서관,매주 월요일 및 법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,301,90251,29,2774,10,15,대구광역시 달서구 선원남로 129(이곡동),대구광역시 달서구청,053-667-4900,821.9,1979.48,http://www.dalseolib.kr,35.8573737,128.5143125,2017-10-31,
달서구립본리도서관,대구광역시,달서구,공공도서관,매주 금요일 및 법정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,310,78473,19,1336,10,15,대구광역시 달서구 당산로 37-25(본리동),대구광역시 달서구청,053-667-4930,1302.7,2040.3,http://www.dalseolib.kr,35.8405793,128.5418185,2017-10-31,
행정정보 문고센터,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,15,19522,14,0,5,15,대구광역시 달서구 학산로 45 (월성동 281),대구광역시 달서구청,053-667-4815,,111.6,,,,2017-10-31,
죽전동 공립작은도서관,대구광역시,달서구,작은도서관,매주 토·일요일 및 법정공휴일,13:00,17:00,00:00,00:00,00:00,00:00,12,7003,3,0,5,15,대구광역시 달서구 와룡로54길 28 (죽전동 204-12),대구광역시 달서구 죽전동 주민센터,053-667-4214,,43.8,,,,2017-10-31,
웃는얼굴아트센터 도서실,대구광역시,달서구,작은도서관,매주 일요일 및 법정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,53,21567,4,724,5,15,대구광역시 달서구 문화회관길160 (장기동 722-1),(재)달서문화재단,053-584-9274,,170,,,,2017-10-31,
이곡2동 공립작은도서관,대구광역시,달서구,작은도서관,매주 월·일요일 및 법정공휴일,09:00,18:00,09:00,17:00,00:00,00:00,30,28100,5,400,5,14,대구광역시 달서구 계대동문로 77 (이곡동),대구광역시 달서구 이곡2동 행정복지센터,053-667-4368,,190.21,,,,2017-10-31,
용문중학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:30,16:30,00:00,00:00,00:00,00:00,36,11356,4,3,2,7,충청북도 영동군 용산면 용산로9길24,충청북도 영동군 용문중학교,043-742-9192,1173,135,reading.cbe.go. kr,36.2659818,127.8238884,2017-11-13,
황간중학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,16:00,00:00,00:00,00:00,00:00,36,12997,-,-,3,14,충청북도 영동군 황간면 황간로 66,충청북도 영동군 황간중학교,043-740-9607,132,132,reading.cbe.go. kr,36.2441493,127.8851279,2017-11-13,
심천중학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:30,16:30,00:00,00:00,00:00,00:00,36,5726,-,-,2,7,충청북도 영동군 심천면 초강로 143,충청북도 영동군 심천중학교,043-742-6082,180,180,reading.cbe.go. kr,36.2209568,127.7139699,2017-11-13,
영신중학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,36,10465,-,-,2,7,충청북도 영동군 영동읍 영동황간로 22,충청북도 영동군 영신중학교,043-742-3852,,147.6,reading.cbe.go. kr,36.1692463,127.7752092,2017-11-13,
정수중학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,16:30,00:00,00:00,00:00,00:00,20,5480,-,40,2,7,충청북도 영동군 양산면 송호로1길56,충청북도 영동군 정수중학교,043-744-8079,,55,reading.cbe.go. kr,36.1712488,127.7759849,2017-11-13,
추풍령중학교도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:20,16:30,00:00,00:00,00:00,00:00,30,9187,-,-,3,14,충청북도 영동군 추풍령면 신안로 106,충청북도 영동군 추풍령중학교,043-742-2882,159095,2838,reading.cbe.go. kr,36.2172477,128.0025771,2017-11-13,
구룡초등학교 도담도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,24,11142,3,21,3,7,충청북도 영동군 용산면 용산로 366,충청북도 영동군 구룡초등학교,043-742-9010,,198,reading.cbe.go. kr,36.2637914,127.8280072,2017-11-13,
매곡초등학교 매화골 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:40,16:40,00:00,00:00,00:00,00:00,28,3149,-,28,2,14,충청북도 영동군 매곡면 민주지산로 3609,충청북도 영동군 매곡초등학교,043-743-2181,120,11181,reading.cbe.go. kr,36.1924407,127.9322492,2017-11-13,
부용초등학교 부용햇살글마을,충청북도,영동군,학교도서관,토요일+일요일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,57,15148,-,21,2,7,충청북도 영동군 영동급 학산영동로 1155,충청북도 영동군 부용초등학교,043-742-0031,,130,reading.cbe.go. kr,36.1672741,127.7671267,2017-11-13,
탈무드작은도서관,광주광역시,북구,작은도서관,없음,09:00,17:00,09:00,14:00,00:00,00:00,25,4200,2,13,3,7,광주광역시 북구 양산제로 25?(양산동),,,,99,,,,2017-09-21,
상촌초등학교 도서관,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:40,16:40,00:00,00:00,00:00,00:00,18,6487,-,-,3,7,충청북도 영동군 상촌면 임산 2길 20,충청북도 영동군 상촌초등학교,043-743-3516,99,99,reading.cbe.go. kr,36.1471958,127.9116135,2017-11-13,
양강초등학교도서실,충청북도,영동군,학교도서관,토요일+일요일+공휴일,08:40,17:00,00:00,00:00,00:00,00:00,30,10321,-,88,2,7,충청북도 영동군 양강면 학산영동로817,충청북도 영동군 양강초등학교,043-743-4881,135,135,reading.cbe.go. kr,36.145721,127.747129,2017-11-13,
