지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명,
대은초등학교 강당,지진대피소,실내대피소,체육관,서울특별시 은평구 통일로69길 12-15,,37.6123660361,126.925869359,1000,303,Y,02-388-0836,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
은명초등학교 본관동,지진대피소,실내대피소,학교,서울특별시 은평구 은평로4길 21-9,,37.5976784907,126.918274389,14555,4410,Y,02-359-9518,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
연은초등학교 본관동,지진대피소,실내대피소,학교,서울특별시 은평구 백련산로2길 35,,37.5905111346,126.925112043,10568,3202,Y,02-302-2999,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
응암초등학교 본관동,지진대피소,실내대피소,학교,서울특별시 은평구 가좌로6길 20,,37.5887537329,126.921617455,15274,4628,Y,02-303-3044,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
역촌동주민센터,지진대피소,실내대피소,기타,서울특별시 은평구 연서로 59,,37.6401569838,126.940181219,425,129,Y,02-351-5302,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
증산중학교 다목적강당,지진대피소,실내대피소,체육관,서울특별시 은평구 증산로25길 27-30,,,,2001,606,Y,02-303-9293,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
증산초등학교 교사동,지진대피소,실내대피소,학교,서울특별시 은평구 증산서길 61,,37.5825637366,126.904274977,15770,4778,Y,02-373-5515,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
수색초등학교 교사동,지진대피소,실내대피소,학교,서울특별시 은평구 수색로 16길 21,,37.5851732294,126.896011228,12631,3827,Y,02-372-7705,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
은평다목적체육관,지진대피소,실내대피소,체육관,서울특별시 은평구 진관1로 52,,37.631246495,126.924871799,2125,644,Y,02-350-5311,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
광현교회,지진대피소,실내대피소,기타,서울특별시 은평구 연서로 27길 31-7,,37.6183240465,126.916113286,1079,250,Y,02-3157-0692,,은평구,,,,적용,,,,,,,서울특별시 은평구청,,2018-04-03,3110000,서울특별시 은평구,
성주고등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 성주읍 성주고교길 79,,35.9380337016,128.274699146,9475,760,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주여자고등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 성주읍 성주여중고길 19,,35.9158687145,128.283804277,3880,300,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주중앙초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 성주읍 시장1길 17,,35.9170249426,128.287252856,14521,1160,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주중학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 성주읍 주천로 15-18,,35.9283929474,128.282313704,26727,2140,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 성주읍 성주읍4길 9,,35.920192519,128.28532328,21582,1720,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주별고을운동장,지진대피소,옥외대피소,운동장,경상북도 성주군 성주읍 참별로 2530,,35.9130118723,128.256041134,25070,2000,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성밖숲 공터,지진대피소,옥외대피소,공원,경상북도 성주군 성주읍 성밖숲길 30,,35.9157610182,128.28004921,38944,3110,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
백전어린이공원 공터,지진대피소,옥외대피소,공원,경상북도 성주군 성주읍 백전리 646,,35.9218586399,128.278840136,2979,250,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
명인정보고등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 선남면 도성2길 4,,35.8858380363,128.364222025,3500,280,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
도원초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 선남면 선노로 185,,35.8965294946,128.381563619,3800,300,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
도원초등학교동부분교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 선남면 선노로 678,,35.9332324341,128.393074333,2300,180,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
선남초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 선남면 관화2길 2,,35.9065661066,128.352007706,3000,240,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
선남생활체육공원 공터,지진대피소,옥외대피소,공원,경상북도 성주군 선남면 관화리 1125-5,,35.9007986879,128.350079822,23831,1900,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
용암중학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 용암면 상성로 222,,35.841233623,128.314413918,12000,960,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
용암초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 용암면 상언1길 27-5,,35.8452173634,128.338852294,12583,1000,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
수륜중학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 수륜면 참별로 888,,35.8308119777,128.196441276,7297,580,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
수륜초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 수륜면 참별로 927,,35.8341454552,128.191821032,7744,620,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
대가천생태공원 공터,지진대피소,옥외대피소,공원,경상북도 성주군 수륜면 신정리 319-1,,35.8545482572,128.193662852,14180,1130,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
가천초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 가천면 가천로 52,,35.8852283677,128.167633722,11070,880,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
가천중고등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 가천면 창천5길 13,,35.8860508501,128.160132987,7200,570,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
공원(금봉리숲) 공터,지진대피소,옥외대피소,공원,경상북도 성주군 가천면 금봉리 812-11,,35.884515995,128.151060841,5500,440,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
가천초등학교무학분교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 금수면 성주로 587-4,,35.9260776175,128.096914765,4458,350,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
금수문화예술마을 공터,지진대피소,옥외대피소,기타,경상북도 성주군 금수면 성주로 1903,,35.9189097036,128.177386123,6650,530,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
대가초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 대가면 참별로 2188,,35.908937741,128.222239397,11471,900,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
공원(복지회관 옆) 공터,지진대피소,옥외대피소,기타,경상북도 성주군 대가면 참별로 2258,,35.909693603,128.229411535,1305,150,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
벽진중학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 벽진면 수촌5길 49-71,,35.9606979694,128.212280004,22622,1800,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
벽진초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 벽진면 수촌3길 1,,35.9514326846,128.215959961,8300,660,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
벽진체육공원 공터,지진대피소,옥외대피소,공원,경상북도 성주군 벽진면 봉계리 1442-78,,35.940834283,128.221693131,5300,420,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
벽진문화센터 공터,지진대피소,옥외대피소,기타,경상북도 성주군 벽진면 성주로 2473,,35.9473309655,128.216983217,5495,100,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
초전초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 초전면 대장1길 68,,35.9762500462,128.263157909,896,70,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
봉소초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 초전면 용소길 60,,36.025273669,128.263478595,990,80,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
초전중학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 초전면 대장길 124,,35.9767662991,128.26445221,9567,770,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
월항초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 월항면 안포길 19,,35.9489554434,128.313518491,1267,100,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
지방초등학교 운동장,지진대피소,옥외대피소,학교,경상북도 성주군 월항면 세종대왕자태실로 211,,35.9870627617,128.289032874,1267,100,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
월항주차공원 공터,지진대피소,옥외대피소,기타,경상북도 성주군 월항면 안포리 166-2,,35.9438142712,128.31360184,4310,350,Y,054-930-6695,,별도 지구지정사항 없음,,,,미적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주고등학교,지진대피소,실내대피소,학교,경상북도 성주군 성주읍 성주고교길 79,,35.9380337016,128.274699146,1683,500,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주여자고등학교,지진대피소,실내대피소,학교,경상북도 성주군 성주읍 성주여중고길 19,,35.9158687145,128.283804277,2046,300,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주중앙초등학교,지진대피소,실내대피소,학교,경상북도 성주군 성주읍 시장1길 17,,35.9170249426,128.287252856,858,250,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주중학교,지진대피소,실내대피소,학교,경상북도 성주군 성주읍 주천로 15-18,,35.9283929474,128.282313704,1452,100,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
성주초등학교,지진대피소,실내대피소,학교,경상북도 성주군 성주읍 성주읍4길 9,,35.920192519,128.28532328,21582,900,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
명인정보고등학교,지진대피소,실내대피소,학교,경상북도 성주군 선남면 도성2길 4,,35.8858380363,128.364222025,41977,458,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
도원초등학교,지진대피소,실내대피소,학교,경상북도 성주군 선남면 선노로 185,,35.8965294946,128.381563619,1990,210,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
선남면 복지회관,지진대피소,실내대피소,기타,경상북도 성주군 선남면 관화길 70,,35.9024982274,128.350246038,396,80,Y,054-930-6695,,별도 지구지정사항 없음,,,,적용,,,,,,,경상북도 성주군청,,2017-11-28,5210000,경상북도 성주군,
달천초등학교 운동장,지진대피소,옥외대피소,운동장,충청북도 충주시 중원대로 3846  (용두동),충청북도 충주시 용두동   411-1,36.962882,127.878953,6639,2011,Y,043-853-3775,,달천지구,2248,4292,,미적용,,,,0,1,0,충청북도교육청 충청북도충주교육지원청 달천초등학교,043-853-3775,2018-05-25,4390000,충청북도 충주시,
봉방소공원,지진대피소,옥외대피소,공원,,충청북도 충주시 봉방동   170-14,36.973318,127.918978,2836,859,Y,043-850-2717,,봉방지구,4780,10665,,미적용,,,,0,1,0,충청북도 충주시 봉방동,043-850-2717,2018-05-25,4390000,충청북도 충주시,
국원고등학교 운동장,지진대피소,옥외대피소,운동장,충청북도 충주시  탄금대로 88  (봉방동),충청북도 충주시 봉방동 72,36.978717,127.920985,14660,4442,Y,043-844-7561,,봉방지구,4780,10665,,미적용,,,,0,1,0,충청북도교육청 국원고등학교,043-844-7561,2018-05-25,4390000,충청북도 충주시,
