주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
350-2-000004,송도삼일,공영,노외,경상북도 포항시 남구 송도동 송도로,경상북도 포항시 남구 송도동,74,2,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,20,500,10,200,1440,5000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.033933,129.373006,2018-06-30,5020000,경상북도 포항시,
350-2-000005,상도,공영,노외,경상북도 포항시 남구 상도로,경상북도 포항시 남구 상도동,20,2,미시행,평일,13:00,22:00,00:00,00:00,00:00,00:00,유료,20,500,10,200,1440,5000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.0140346,129.3569611,2018-06-30,5020000,경상북도 포항시,
350-2-000006,대이동,공영,노외,경상북도 포항시 남구 대이로 127번길 12-10,경상북도 포항시 남구 이동,175,2,미시행,평일+토요일+공휴일,09:00,00:00,09:00,23:59,09:00,23:59,유료,20,500,10,200,1440,5000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
350-3-000001,포항시청 부설주차장,공영,부설,경상북도 포항시 남구 시청로 1(대잠동),경상북도 포항시 남구 대잠동 1001,686,2,요일제,평일+토요일+공휴일,00:00,00:00,00:00,23:59,23:59,23:59,혼합,60,0,30,500,1440,,,"현금, 신용카드","- 최초1시간 무료 (장애인, 유공자, 자원봉사자 최초2시간 무료)- 경차, 하이브리드, 장애인, 유공자, 자원봉사자 50 요금감면",경상북도 포항시시설관리공단,054-270-5502,36.0190333,129.3433898,2018-06-30,5020000,경상북도 포항시,
351-1-000001,시내노상,공영,노상,경상북도 포항시 북구 중앙로 341,경상북도 포항시 북구 덕수동 55-3,292,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,10:00,19:00,유료,20,500,10,200,1440,10900,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-1-000002,어시장 노상,공영,노상,경상북도 포항시 북구 칠성로,경상북도 포항시 북구 죽도동,19,1,미시행,평일+토요일,10:00,19:00,10:00,19:00,10:00,19:00,유료,20,500,10,200,1440,10900,-,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-1-000003,영일대,공영,노상,경상북도 포항시 북구 삼호로,경상북도 포항시 북구 두호동,185,1,미시행,평일+토요일,12:00,21:00,13:00,21:00,13:00,21:00,유료,20,500,10,200,1440,10900,-,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.0558574,129.3779474,2018-06-30,5020000,경상북도 포항시,
351-1-000004,칠성천,공영,노상,경상북도 포항시 북구 칠성로,경상북도 포항시 북구 죽도동,128,1,미시행,평일+토요일+공휴일,07:00,22:00,07:00,22:00,07:00,22:00,유료,20,500,10,200,1440,7000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-1-000005,북부시장,공영,노상,경상북도 포항시 북구 삼호로,경상북도 포항시 북구 죽도동,17,2,미시행,평일,10:00,19:00,09:00,19:00,09:00,19:00,유료,20,500,10,200,1440,10900,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-2-000001,오거리,공영,노외,경상북도 포항시 북구 중앙로,경상북도 포항시 북구 죽도동,171,1,미시행,평일+토요일+공휴일,06:00,22:00,06:00,22:00,06:00,22:00,유료,20,500,10,200,1440,7000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-2-000002,죽도어시장,공영,노외,경상북도 포항시 북구 칠성로,경상북도 포항시 북구 죽도동,169,1,미시행,평일+토요일+공휴일,07:00,22:00,07:00,22:00,07:00,22:00,유료,20,500,10,200,1440,7000,-,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-2-000003,동빈부두,공영,노외,경상북도 포항시 북구 칠성로,경상북도 포항시 북구 죽도동,55,1,미시행,평일+토요일+공휴일,10:00,19:00,10:00,19:00,10:00,19:00,유료,20,500,10,200,1440,7000,,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.035458,129.369863,2018-06-30,5020000,경상북도 포항시,
351-2-000004,포항역,공영,노외,경상북도 포항시 북구 달전로,경상북도 포항시 북구 흥해읍 이인리,405,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,23:59,23:59,23:59,유료,20,500,10,200,1440,5000,-,"현금, 신용카드","경차, 장애인 차량 50 할인",경상북도 포항시시설관리공단,054-280-9420,36.0717154,129.3417325,2018-06-30,5020000,경상북도 포항시,
223-2-000028,내삼미동 임시공영주차장,공영,노외,경기도 오산시 수청로50번길,경기도 오산시 내삼미동 889,103,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.176576,127.057056,2017-11-30,4000000,경기도 오산시,
223-2-000029,(오산대역인근)수청동 제2임시공영주차장,공영,노외,경기도 오산시 청학로 290,경기도 오산시 수청동 607-4,135,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.172605,127.061286,2017-11-30,4000000,경기도 오산시,
223-2-000030,세교동 임시공영주차장,공영,노외,경기도 오산시 독산성로 419,경기도 오산시 세교동 595-1,140,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.188711,127.041418,2017-11-30,4000000,경기도 오산시,
223-1-000031,원동복개도로 노상주차장,공영,노상,경기도 오산시 오산로232번길,경기도 오산시 원동 759,81,1,미시행,평일+토요일,09:00,18:00,09:00,15:00,09:00,15:00,유료,10,200,10,200,,,80000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.143931,127.070158,2017-11-30,4000000,경기도 오산시,
223-1-000032,오산역앞 노상주차장,공영,노상,경기도 오산시 역광장로 70,경기도 오산시 오산동 903-1,25,1,미시행,평일+토요일,09:00,18:00,09:00,15:00,09:00,15:00,무료,10,200,10,200,,,80000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.146713,127.068281,2017-11-30,4000000,경기도 오산시,
223-2-000010,궐리사앞 공영주차장,공영,노외,경기도 오산시 궐리사로59번길,경기도 오산시 궐동 637-6외 3필지,42,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.158531,127.062169,2017-11-30,4000000,경기도 오산시,
223-2-000015,청학동 임시공영주차장,공영,노외,경기도 오산시 대호로 34,경기도 오산시 청학동 58-10 외2필지,35,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.155186,127.057561,2017-11-30,4000000,경기도 오산시,
223-2-000018,궐동 제2임시공영주차장,공영,노외,경기도 오산시 궐동로69번길,경기도 오산시 궐동 649-8 외 3필지,32,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.157958,127.062111,2017-11-30,4000000,경기도 오산시,
223-2-000001,운암공영주차장,공영,노외,경기도 오산시 운암로 13-6,경기도 오산시 원동 812-5,407,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,10,200,24,6000,80000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.147574,127.075319,2017-11-30,4000000,경기도 오산시,
223-2-000002,오산동 공영주차장,공영,노외,경기도 오산시 오산로300번길 22,경기도 오산시 오산동 316-47,45,1,미시행,평일+토요일+공휴일,06:00,22:00,06:00,22:00,06:00,22:00,유료,30,300,10,80,24,6000,60000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.153355,127.070725,2017-11-30,4000000,경기도 오산시,
223-2-000003,오산역 환승주차장,공영,노외,경기도 오산시 성호대로40번길,경기도 오산시 오산동 621-3,227,1,미시행,평일+토요일+공휴일,06:00,01:00,06:00,01:00,06:00,01:00,유료,30,200,10,200,24,6000,32000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.147183,127.066099,2017-11-30,4000000,경기도 오산시,
223-2-000004,중앙전통시장 주차장,공영,노외,경기도 오산시 오산로278번길 10,경기도 오산시 오산동 854-10,103,1,미시행,평일+토요일+공휴일,07:00,21:00,07:00,21:00,07:00,21:00,유료,30,300,10,100,24,6000,60000,현금+신용카드,"경차, 장애인 차량 50프로 할인",오산시시설관리공단,031-978-9672,37.151291,127.069731,2017-11-30,4000000,경기도 오산시,
223-2-000005,남촌 공영주차장,공영,노외,경기도 오산시 성호대로28번길,경기도 오산시 오산동 609-37,49,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.148386,127.064622,2017-11-30,4000000,경기도 오산시,
223-2-000007,궐동 제2공영주차장(차량등록사업소),공영,노외,경기도 오산시 청학로 98,경기도 오산시 궐동 94,122,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.157381,127.065091,2017-11-30,4000000,경기도 오산시,
223-2-000008,원동 공영주차장,공영,노외,경기도 오산시 경기대로107번길,경기도 오산시 원동 806-2,28,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.134663,127.072333,2017-11-30,4000000,경기도 오산시,
223-2-000009,은계동 공영주차장,공영,노외,경기도 오산시 현충로 36-8,경기도 오산시 은계동 53,120,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.163047,127.072369,2017-11-30,4000000,경기도 오산시,
223-2-000011,궐동 복개천 주차장,공영,노외,경기도 오산시 오산로368번길 3,경기도 오산시 궐동 14-1,57,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.159988,127.066552,2017-11-30,4000000,경기도 오산시,
223-2-000012,성산초교 뒤 공영주차장,공영,노외,경기도 오산시 성산새싹16번길,경기도 오산시 오산동 494-4,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.152133,127.066881,2017-11-30,4000000,경기도 오산시,
223-2-000013,원동 대림 공영주차장,공영,노외,경기도 오산시 오산로132번길,경기도 오산시 원동 404-9,72,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.138152,127.071886,2017-11-30,4000000,경기도 오산시,
223-2-000014,양산공영주차장(양산도서관 옆),공영,노외,경기도 오산시 양산로410번길,경기도 오산시 양산동 670-4,80,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.193986,127.032747,2017-11-30,4000000,경기도 오산시,
223-2-000016,밀머리길 임시공영주차장,공영,노외,경기도 오산시 밀머리로38,경기도 오산시 원동 377-20 외 1필지,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.138481,127.074786,2017-11-30,4000000,경기도 오산시,
223-2-000006,궐동 제1공영주차장,공영,노외,경기도 오산시 오산로368번길,경기도 오산시 궐동 20-3,110,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.160377,127.068111,2017-11-30,4000000,경기도 오산시,
223-2-000017,오산동 임시공영주차장,공영,노외,경기도 오산시 경기대로333번길,경기도 오산시 오산동 382-1 외 3필지,22,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.154636,127.069402,2017-11-30,4000000,경기도 오산시,
223-2-000019,궐동 제5임시공영주차장,공영,노외,경기도 오산시 대호로 60,경기도 오산시 궐동 699-3 외 1필지,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.156294,127.055927,2017-11-30,4000000,경기도 오산시,
223-2-000020,궐동 제6임시공영주차장,공영,노외,경기도 오산시 법원로 15번길,경기도 오산시 궐동 701-5 외 3필지,54,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.155972,127.055581,2017-11-30,4000000,경기도 오산시,
223-2-000021,세마역 임시공영주차장,공영,노외,경기도 오산시 세마역로 610,경기도 오산시 세교동 603-1,75,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.186269,127.063436,2017-11-30,4000000,경기도 오산시,
223-2-000022,(꿈두레도서관)임시공영주차장,공영,노외,경기도 오산시 세마역로19번길,경기도 오산시 세교동 617-3,70,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.181288,127.044552,2017-11-30,4000000,경기도 오산시,
223-2-000023,오산동 제2임시공영주차장,공영,노외,경기도 오산시 역광장로 22,경기도 오산시 오산동 885-17 외 2필지,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.142305,127.066911,2017-11-30,4000000,경기도 오산시,
223-2-000024,오산대역 환승주차장,공영,노외,경기도 오산시 오산대역로132번길,경기도 오산시 수청동 600,100,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.169851,127.060777,2017-11-30,4000000,경기도 오산시,
223-2-000025,궐동 제8임시공영주차장,공영,노외,경기도 오산시 궐동로7번길,경기도 오산시 궐동 679-7,11,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.158891,127.054444,2017-11-30,4000000,경기도 오산시,
223-2-000026,궐동 제9임시공영주차장,공영,노외,경기도 오산시 대호로117번길,경기도 오산시 궐동 609-1,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.163318,127.052931,2017-11-30,4000000,경기도 오산시,
223-2-000027,수청동 임시공영주차장,공영,노외,경기도 오산시 내삼미로80번길,경기도 오산시 수청동 635-2,60,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,오산시청,031-8036-7729,37.167262,127.067656,2017-11-30,4000000,경기도 오산시,
175-4-000140,매일주차장,민영,노외,광주광역시 동구 구성로194번길 3,광주광역시 동구 대인동85,20,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,800,,,,,,,,광주광역시 동구청,000-000-0000,,,2017-11-14,3590000,광주광역시 동구,
175-4-000141,금호주차장,민영,노외,광주광역시 동구 독립로 234,광주광역시 동구 충장로5가 100-6,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,800,,,,,,,,광주광역시 동구청,000-000-0000,,,2017-11-14,3590000,광주광역시 동구,
